"Group","Label","Category","category","likelihood","magnitude","likelihoodSE","magnitudeSE","likelihoodSD","magnitudeSD","mnConf","mntimeframe","likelihoodCV","magnitudeCV","cat_wrap","ylower","yupper","xlower","xupper","confidence","uncertainty","Sector2","focus"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","ability to protect local environment ",7.2,6.2,0.489897948556636,0.489897948556636,1.09544511501033,1.09544511501033,2.5,2,15.2145154862546,17.6684695969408,"ability to protect local
environment",6.24469900031456,8.15530099968544,5.24469900031456,7.15530099968544,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","Better background information on likelihood of HABs before farm location ",7.2,6.6,0.58309518948453,0.92736184954957,1.30384048104053,2.07364413533277,3,1.7,18.1088955700074,31.418850535345,"Better background information
on likelihood of HABs before
farm location",6.06296438050517,8.33703561949483,4.79164439337834,8.40835560662166,3,0.333333333333333,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","better nutrient x HABs understanding (timing and ratios) to develop management measures ",7.6,7.6,0.4,0.4,0.894427190999916,0.894427190999916,2.875,2,11.7687788289463,11.7687788289463,"better nutrient x HABs
understanding (timing and
ratios) to develop management
measures",6.82,8.38,6.82,8.38,2.875,0.347826086956522,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","biotoxin monitoring ",8.4,8.8,0.6,0.2,1.34164078649987,0.447213595499958,3.375,1.6,15.9719141249985,5.08197267613589,"biotoxin monitoring",7.23,9.57,8.41,9.19,3.375,0.296296296296296,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","crop insurance ",5.6,6.4,1.0770329614269,0.871779788708135,2.40831891575846,1.94935886896179,2.25,1.7,43.0056949242582,30.458732327528,"crop insurance",3.49978572521754,7.70021427478246,4.70002941201914,8.09997058798086,2.25,0.444444444444444,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","depuration of products prior to sale ",7.2,7.6,0.969535971483266,0.509901951359279,2.16794833886788,1.14017542509914,2.66666666666667,1.6,30.1103935953872,15.0023082249887,"depuration of products prior
to sale",5.30940485560763,9.09059514439237,6.60569119484941,8.59430880515059,2.66666666666667,0.375,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","develop seafood handling/safety measures ",7.6,7.2,0.678232998312527,1.06770782520313,1.51657508881031,2.38746727726266,2.5,1.6,19.954935379083,33.1592677397592,"develop seafood handling/
safety measures",6.27744565329057,8.92255434670943,5.11796974085389,9.28203025914611,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","development of mitigation /husbandry measures by industry to negate HABs impacts ",7.6,7.75,0.4,0.629152869605896,0.894427190999916,1.25830573921179,2.5,1.9,11.7687788289463,16.2362030866038,"development of mitigation /
husbandry measures by industry
to negate HABs impacts",6.82,8.38,6.5231519042685,8.9768480957315,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","genetic selection for resistant cultivars ",7.4,7.2,0.678232998312527,1.06770782520313,1.51657508881031,2.38746727726266,2.83333333333333,2,20.4942579568961,33.1592677397592,"genetic selection for
resistant cultivars",6.07744565329057,8.72255434670943,5.11796974085389,9.28203025914611,2.83333333333333,0.352941176470588,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","HABs forecasting, early detection, real time monitoring ",8.8,8.6,0.374165738677394,0.244948974278318,0.836660026534076,0.547722557505166,3.125,1.8,9.50750030152359,6.36886694773449,"HABs forecasting, early
detection, real time
monitoring",8.07037680957908,9.52962319042092,8.12234950015728,9.07765049984272,3.125,0.32,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","hatchery based seed ",8,7.6,0.632455532033676,0.748331477354788,1.4142135623731,1.67332005306815,2.5,1.7,17.6776695296637,22.0173691193178,"hatchery based seed",6.76671171253433,9.23328828746567,6.14075361915816,9.05924638084184,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","improved husbandry methods ",6.8,6.8,1.2,0.734846922834953,2.68328157299975,1.6431676725155,2.54166666666667,1.8,39.4600231323492,24.1642304781691,"improved husbandry methods",4.46,9.14,5.36704850047184,8.23295149952816,2.54166666666667,0.39344262295082,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","Include climate projections to inform planning ",7.2,7.2,0.374165738677394,0.374165738677394,0.836660026534076,0.836660026534076,2.58333333333333,2,11.6202781463066,11.6202781463066,"Include climate projections to
inform planning",6.47037680957908,7.92962319042092,6.47037680957908,7.92962319042092,2.58333333333333,0.387096774193548,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","insure farms do not increase epiphytic HAB species ",5,3.6,0.774596669241483,0.678232998312527,1.73205080756888,1.51657508881031,2.5,2,34.6410161513775,42.1270858002864,"insure farms do not increase
epiphytic HAB species",3.48953649497911,6.51046350502089,2.27744565329057,4.92255434670943,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","monitoring strategies for disease impacting humans ",8,8.2,0.632455532033676,0.374165738677394,1.4142135623731,0.836660026534076,2.95833333333333,1.4,17.6776695296637,10.2031710552936,"monitoring strategies for
disease impacting humans",6.76671171253433,9.23328828746567,7.47037680957908,8.92962319042092,2.95833333333333,0.338028169014085,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","move to unaffected areas ",5.2,6.6,0.969535971483266,1.0295630140987,2.16794833886788,2.30217288664427,2.625,2,41.6913142089977,34.881407373398,"move to unaffected areas",3.30940485560763,7.09059514439237,4.59235212250753,8.60764787749246,2.625,0.380952380952381,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  HABs","HABs","threat predition models ",7.6,7.8,0.678232998312527,0.374165738677394,1.51657508881031,0.836660026534076,2.5,1.8,19.954935379083,10.7264105965907,"threat predition models",6.27744565329057,8.92255434670943,7.07037680957908,8.52962319042092,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","better early warning/forecasting of low DO events (environmental forecasting) ",7.8,7.8,0.2,0.374165738677394,0.447213595499958,0.836660026534076,2.5,2,5.73350763461485,10.7264105965907,"better early warning/
forecasting of low DO events
(environmental forecasting)",7.41,8.19,7.07037680957908,8.52962319042092,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","better husbandry practices ",6,6.6,0.894427190999916,0.748331477354788,2,1.67332005306815,2.41666666666667,1.9,33.3333333333333,25.3533341373962,"better husbandry practices",4.25586697755016,7.74413302244984,5.14075361915816,8.05924638084184,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","bioenergetic models ",7.4,4.2,0.6,0.8,1.34164078649987,1.78885438199983,2.54166666666667,1.7,18.1302808986469,42.591770999996,"bioenergetic models",6.23,8.57,2.64,5.76,2.54166666666667,0.39344262295082,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","Co-culture of shellfish and seaweeds ",NA,6.6,NA,0.509901951359279,NA,1.14017542509914,NA,NA,NA,17.2753852287748,"Co-culture of shellfish and
seaweeds",NA,NA,5.60569119484941,7.59430880515059,NA,NA,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","decrease land based pollution ",5.2,7.6,0.8,0.748331477354788,1.78885438199983,1.67332005306815,2.41666666666667,2.1,34.4010458076891,22.0173691193178,"decrease land based pollution",3.64,6.76,6.14075361915816,9.05924638084184,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","develop aeration systems ",5.8,7.6,0.969535971483266,0.244948974278318,2.16794833886788,0.547722557505166,2.5,2.1,37.3784196356531,7.20687575664692,"develop aeration systems",3.90940485560763,7.69059514439237,7.12234950015728,8.07765049984272,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","genetic improvement ",8,7.2,0.316227766016838,0.374165738677394,0.707106781186548,0.836660026534076,2.41666666666667,2,8.83883476483184,11.6202781463066,"genetic improvement",7.38335585626717,8.61664414373283,6.47037680957908,7.92962319042092,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","improved upland management ",6.2,7.2,0.734846922834953,0.734846922834953,1.6431676725155,1.6431676725155,2.54166666666667,1.8,26.5027043954113,22.8217732293819,"improved upland management",4.76704850047184,7.63295149952816,5.76704850047184,8.63295149952816,2.54166666666667,0.39344262295082,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","look and solve upstream nutrient additions ",5.8,7.4,0.860232526704263,0.509901951359279,1.92353840616713,1.14017542509914,2.5,2,33.1644552787437,15.4077760148532,"look and solve upstream
nutrient additions",4.12254657292669,7.47745342707331,6.40569119484941,8.39430880515059,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","monitoring systems and methods ",7.6,7.4,0.244948974278318,0.6,0.547722557505166,1.34164078649987,2.5,1.9,7.20687575664692,18.1302808986469,"monitoring systems and methods",7.12234950015728,8.07765049984272,6.23,8.57,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","more sites/habitats available for stocking/rotation ",6,7.4,0.836660026534075,0.244948974278318,1.87082869338697,0.547722557505166,2.41666666666667,2,31.1804782231162,7.40165618250224,"more sites/habitats available
for stocking/rotation",4.36851294825855,7.63148705174145,6.92234950015728,7.87765049984272,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","move to areas with better water quality ",4.8,7.8,1.113552872566,0.374165738677394,2.48997991959775,0.836660026534076,2.41666666666667,2,51.8745816582864,10.7264105965907,"move to areas with better
water quality",2.62857189849629,6.97142810150371,7.07037680957908,8.52962319042092,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","reliable and monitoring activities in place/real time measurements ",8,8,0.316227766016838,0.316227766016838,0.707106781186548,0.707106781186548,2.58333333333333,1.8,8.83883476483184,8.83883476483184,"reliable and monitoring
activities in place/real time
measurements",7.38335585626717,8.61664414373283,7.38335585626717,8.61664414373283,2.58333333333333,0.387096774193548,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","Site sutability mapping in general that looks at all potential stressors in advance of licensing activity ",7.6,7.6,0.4,0.4,0.894427190999916,0.894427190999916,2.41666666666667,1.9,11.7687788289463,11.7687788289463,"Site sutability mapping in
general that looks at all
potential stressors in advance
of licensing activity",6.82,8.38,6.82,8.38,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","spatial planning overlain with climatic data to develop 'future' map for suitable new locations ",7.6,8,0.244948974278318,0.316227766016838,0.547722557505166,0.707106781186548,2.33333333333333,2,7.20687575664692,8.83883476483184,"spatial planning overlain
with climatic data to develop
'future' map for suitable new
locations",7.12234950015728,8.07765049984272,7.38335585626717,8.61664414373283,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","species choice ",7,7.2,0.547722557505166,0.374165738677394,1.22474487139159,0.836660026534076,2.33333333333333,1.8,17.4963553055941,11.6202781463066,"species choice",5.93194101286493,8.06805898713507,6.47037680957908,7.92962319042092,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","support transition to water column farming/IMTA ",5.6,6.2,0.92736184954957,0.58309518948453,2.07364413533277,1.30384048104053,2.54166666666667,2,37.0293595595138,21.0296851780731,"support transition to water
column farming/IMTA",3.79164439337834,7.40835560662166,5.06296438050517,7.33703561949483,2.54166666666667,0.39344262295082,"Aquaculture Adaptation","Aquaculture"
"Finfish and Shellfish","Finfish and Shellfish:  Oxygen and general water chemistry","Oxygen and general water chemistry","use ecosystem approach to balance aquaculture in an area ",7.2,8.2,0.860232526704263,0.374165738677394,1.92353840616713,0.836660026534076,2.41666666666667,2,26.7158111967658,10.2031710552936,"use ecosystem approach to
balance aquaculture in an area",5.52254657292669,8.87745342707331,7.47037680957908,8.92962319042092,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","alternatives from seaweed ",6.6,7.8,0.509901951359279,0.374165738677394,1.14017542509914,0.836660026534076,3.33333333333333,2.1,17.2753852287748,10.7264105965907,"alternatives from seaweed",5.60569119484941,7.59430880515059,7.07037680957908,8.52962319042092,3.33333333333333,0.3,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","alternatives from shellfish ",6.4,6,0.244948974278318,0.948683298050514,0.547722557505166,2.12132034355964,3.16666666666667,1.9,8.55816496101822,35.3553390593274,"alternatives from shellfish",5.92234950015728,6.87765049984272,4.1500675688015,7.8499324311985,3.16666666666667,0.315789473684211,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","basic fish nutrition ",7.4,5.8,0.871779788708135,0.66332495807108,1.94935886896179,1.48323969741913,3.33333333333333,1.8,26.3426874184026,25.5730982313644,"basic fish nutrition",5.70002941201914,9.09997058798086,4.50651633176139,7.09348366823861,3.33333333333333,0.3,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","define nutritional requirements of culture organisms ",7.4,5.4,0.871779788708135,0.748331477354788,1.94935886896179,1.67332005306815,3.33333333333333,1.8,26.3426874184026,30.9874083901509,"define nutritional
requirements of culture
organisms",5.70002941201914,9.09997058798086,3.94075361915816,6.85924638084184,3.33333333333333,0.3,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","develop insects for feeds ",7.4,5.4,0.509901951359279,1.0770329614269,1.14017542509914,2.40831891575846,3.16666666666667,1.8,15.4077760148532,44.5984984399715,"develop insects for feeds",6.40569119484941,8.39430880515059,3.29978572521754,7.50021427478246,3.16666666666667,0.315789473684211,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","develop land based microalgae for n-3's ",8,6.8,0.547722557505166,0.734846922834953,1.22474487139159,1.6431676725155,3.16666666666667,1.9,15.3093108923949,24.1642304781691,"develop land based microalgae
for n-3's",6.93194101286493,9.06805898713507,5.36704850047184,8.23295149952816,3.16666666666667,0.315789473684211,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","encourage low environmental impact ag ",6.8,7,1.01980390271856,1.30384048104053,2.28035085019828,2.91547594742265,2.83333333333333,1.7,33.5345713264452,41.6496563917522,"encourage low environmental
impact ag",4.81138238969881,8.78861761030119,4.45751106197097,9.54248893802903,2.83333333333333,0.352941176470588,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","ensure seafood nutritional value with alternative feeds ",8.2,6.6,0.66332495807108,0.812403840463596,1.48323969741913,1.81659021245849,3.33333333333333,1.7,18.0882889929163,27.524094128159,"ensure seafood nutritional
value with alternative feeds",6.90651633176139,9.49348366823861,5.01581251109599,8.18418748890401,3.33333333333333,0.3,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","improve feed formulation ",8,7,0.632455532033676,0.707106781186548,1.4142135623731,1.58113883008419,2.83333333333333,1.7,17.6776695296637,22.5876975726313,"improve feed formulation",6.76671171253433,9.23328828746567,5.62114177668623,8.37885822331377,2.83333333333333,0.352941176470588,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","improve feed manufacuring technology ",7.2,5.2,0.8,0.8,1.78885438199983,1.78885438199983,3,1.8,24.8451997499977,34.4010458076891,"improve feed manufacuring
technology",5.64,8.76,3.64,6.76,3,0.333333333333333,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","improve small scale feeds for poorer regions ",7,6.8,0.316227766016838,0.58309518948453,0.707106781186548,1.30384048104053,3.33333333333333,2.1,10.1015254455221,19.1741247211843,"improve small scale feeds for
poorer regions",6.38335585626717,7.61664414373283,5.66296438050517,7.93703561949483,3.33333333333333,0.3,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","Innovate to develop new sources of marine unique (n-3's) nutrients and feeds ",7.4,7,0.509901951359279,0.632455532033676,1.14017542509914,1.4142135623731,3,1.9,15.4077760148532,20.2030508910442,"Innovate to develop new
sources of marine unique
(n-3's) nutrients and feeds",6.40569119484941,8.39430880515059,5.76671171253433,8.23328828746567,3,0.333333333333333,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","innovation in ag to keep feed sustainable ",7,7.6,0.774596669241483,0.92736184954957,1.73205080756888,2.07364413533277,2.83333333333333,1.8,24.7435829652697,27.2847912543786,"innovation in ag to keep feed
sustainable",5.48953649497911,8.51046350502089,5.79164439337834,9.40835560662166,2.83333333333333,0.352941176470588,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","Look for innovative ocean based feedstuffs (e.g. wastes, seaweeds, underused) ",7.2,7.4,0.58309518948453,0.509901951359279,1.30384048104053,1.14017542509914,3.33333333333333,1.9,18.1088955700074,15.4077760148532,"Look for innovative ocean
based feedstuffs (e.g. wastes,
seaweeds, underused)",6.06296438050517,8.33703561949483,6.40569119484941,8.39430880515059,3.33333333333333,0.3,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","look to plant species overlooked, e.g. sunflower, hemp, etc ",6,6,0.707106781186548,0.948683298050514,1.58113883008419,2.12132034355964,3.33333333333333,2,26.3523138347365,35.3553390593274,"look to plant species
overlooked, e.g. sunflower,
hemp, etc",4.62114177668623,7.37885822331377,4.1500675688015,7.8499324311985,3.33333333333333,0.3,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","move into circular economy models for feeds ",6.2,6.4,0.734846922834953,0.92736184954957,1.6431676725155,2.07364413533277,3.33333333333333,1.8,26.5027043954113,32.4006896145746,"move into circular economy
models for feeds",4.76704850047184,7.63295149952816,4.59164439337834,8.20835560662166,3.33333333333333,0.3,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","push water smart ag ",7,7.4,0.774596669241483,0.871779788708135,1.73205080756888,1.94935886896179,2.66666666666667,1.7,24.7435829652697,26.3426874184026,"push water smart ag",5.48953649497911,8.51046350502089,5.70002941201914,9.09997058798086,2.66666666666667,0.375,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","seaweeds and other sources that avoid freshwater use ",7,NA,0.447213595499958,NA,1,NA,NA,NA,14.2857142857143,NA,"seaweeds and other sources
that avoid freshwater use",6.12793348877508,7.87206651122492,NA,NA,NA,NA,"Aquaculture Adaptation","Aquaculture"
"Finfish Only","Finfish Only:  Issues dealing with Feed","Issues dealing with Feed","seaweeds and other sources that do not use freshwater ",NA,8,NA,0.316227766016838,NA,0.707106781186548,NA,NA,NA,8.83883476483184,"seaweeds and other sources
that do not use freshwater",NA,NA,7.38335585626717,8.61664414373283,NA,NA,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","balance nutrients with IMTA ",6,6,0.707106781186548,0.316227766016838,1.58113883008419,0.707106781186548,2.41666666666667,2,26.3523138347365,11.7851130197758,"balance nutrients with IMTA",4.62114177668623,7.37885822331377,5.38335585626717,6.61664414373283,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","better models and validation of nutrient/plankton flow ",6.6,5,0.509901951359279,0.894427190999916,1.14017542509914,2,2.5,2,17.2753852287748,40,"better models and validation
of nutrient/plankton flow",5.60569119484941,7.59430880515059,3.25586697755016,6.74413302244984,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","better monitoring and early warning ",6.4,6.4,1.0770329614269,0.812403840463596,2.40831891575846,1.81659021245849,2.875,2,37.6299830587259,28.384222069664,"better monitoring and early
warning",4.29978572521754,8.50021427478246,4.81581251109599,7.98418748890401,2.875,0.347826086956522,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","better reporting of good environmental status for habitats ",7.2,6.4,0.374165738677394,0.509901951359279,0.836660026534076,1.14017542509914,2.45833333333333,2,11.6202781463066,17.815241017174,"better reporting of good
environmental status for
habitats",6.47037680957908,7.92962319042092,5.40569119484941,7.39430880515059,2.45833333333333,0.406779661016949,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","better understanding of plankton's role in nutrient and energy transfer ",6.6,5.2,0.509901951359279,0.8,1.14017542509914,1.78885438199983,2.33333333333333,1.9,17.2753852287748,34.4010458076891,"better understanding of
plankton's role in nutrient
and energy transfer",5.60569119484941,7.59430880515059,3.64,6.76,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","change  consumer preference for size and other qualities ",5.6,4.6,0.748331477354788,1.0295630140987,1.67332005306815,2.30217288664427,2.41666666666667,2,29.8807152333598,50.0472366661797,"change consumer preference for
size and other qualities",4.14075361915816,7.05924638084184,2.59235212250753,6.60764787749246,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","change growth and harvest  timing ",7,6.2,0.447213595499958,0.860232526704263,1,1.92353840616713,2.41666666666667,2,14.2857142857143,31.0248130026957,"change growth and harvest
timing",6.12793348877508,7.87206651122492,4.52254657292669,7.87745342707331,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","develop method to upwell nutrients when needed ",6,6.8,0.632455532033676,1.06770782520313,1.4142135623731,2.38746727726266,2.33333333333333,2,23.5702260395516,35.1098129009215,"develop method to upwell
nutrients when needed",4.76671171253433,7.23328828746567,4.71796974085389,8.88203025914611,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","develop methods to balance nutrient ratio for beneficial plankton and not HABs ",6,6.4,1.04880884817015,1.0295630140987,2.34520787991171,2.30217288664427,2.16666666666667,2,39.0867979985286,35.9714513538167,"develop methods to balance
nutrient ratio for beneficial
plankton and not HABs",3.9548227460682,8.0451772539318,4.39235212250754,8.40764787749247,2.16666666666667,0.461538461538461,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","develop nutrient supplementation strategy ",6.4,6.8,0.6,0.969535971483266,1.34164078649987,2.16794833886788,2.33333333333333,2,20.9631372890605,31.8815932186453,"develop nutrient
supplementation strategy",5.23,7.57,4.90940485560763,8.69059514439237,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","ecosystem approach to put the right type of aquaculture in the right place to use/balance nutrients ",8,7.2,0.316227766016838,0.734846922834953,0.707106781186548,1.6431676725155,2.29166666666667,2,8.83883476483184,22.8217732293819,"ecosystem approach to put the
right type of aquaculture in
the right place to use/balance
nutrients",7.38335585626717,8.61664414373283,5.76704850047184,8.63295149952816,2.29166666666667,0.436363636363636,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","genetic selection for resiliance ",8.2,8.6,0.374165738677394,0.244948974278318,0.836660026534076,0.547722557505166,2.66666666666667,2,10.2031710552936,6.36886694773449,"genetic selection for
resiliance",7.47037680957908,8.92962319042092,8.12234950015728,9.07765049984272,2.66666666666667,0.375,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","improved knowledge of impacts during planning ",6.4,5.8,0.871779788708135,0.8,1.94935886896179,1.78885438199983,2.33333333333333,1.9,30.458732327528,30.8423169310316,"improved knowledge of impacts
during planning",4.70002941201914,8.09997058798086,4.24,7.36,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","integrated multi-trophic culture methods ",5.8,6,0.58309518948453,0.707106781186548,1.30384048104053,1.58113883008419,2.41666666666667,2,22.4800082938022,26.3523138347365,"integrated multi-trophic
culture methods",4.66296438050517,6.93703561949483,4.62114177668623,7.37885822331377,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
